County,County code,Year,Fuel type,Region,Count
Rättvik,2031,1/1/2016,Plug-in hybrids,Dalarnas län,12
Rättvik,2031,1/1/2017,Diesel,Dalarnas län,91
Rättvik,2031,1/1/2017,Electric hybrids,Dalarnas län,2
Rättvik,2031,1/1/2017,Electricty,Dalarnas län,4
Rättvik,2031,1/1/2017,Ethanol,Dalarnas län,0
Rättvik,2031,1/1/2017,Gas,Dalarnas län,113
Rättvik,2031,1/1/2017,NG,Dalarnas län,0
Rättvik,2031,1/1/2017,Plug-in hybrids,Dalarnas län,5
Rättvik,2031,1/1/2018,Diesel,Dalarnas län,59
Rättvik,2031,1/1/2018,Electric hybrids,Dalarnas län,8
Rättvik,2031,1/1/2018,Electricty,Dalarnas län,2
Rättvik,2031,1/1/2018,Ethanol,Dalarnas län,1
Rättvik,2031,1/1/2018,Gas,Dalarnas län,116
Rättvik,2031,1/1/2018,NG,Dalarnas län,0
Rättvik,2031,1/1/2018,Plug-in hybrids,Dalarnas län,9
Rättvik,2031,1/1/2019,Diesel,Dalarnas län,37
Rättvik,2031,1/1/2019,Electric hybrids,Dalarnas län,7
Rättvik,2031,1/1/2019,Electricty,Dalarnas län,2
Rättvik,2031,1/1/2019,Ethanol,Dalarnas län,0
Rättvik,2031,1/1/2019,Gas,Dalarnas län,114
Rättvik,2031,1/1/2019,NG,Dalarnas län,0
Rättvik,2031,1/1/2019,Plug-in hybrids,Dalarnas län,22
Rättvik,2031,1/1/2020,Diesel,Dalarnas län,20
Rättvik,2031,1/1/2020,Electric hybrids,Dalarnas län,4
Rättvik,2031,1/1/2020,Electricty,Dalarnas län,13
Rättvik,2031,1/1/2020,Ethanol,Dalarnas län,0
Rättvik,2031,1/1/2020,Gas,Dalarnas län,57
Rättvik,2031,1/1/2020,NG,Dalarnas län,0
Rättvik,2031,1/1/2020,Plug-in hybrids,Dalarnas län,13
Rättvik,2031,1/1/2021,Diesel,Dalarnas län,19
Rättvik,2031,1/1/2021,Electric hybrids,Dalarnas län,12
Rättvik,2031,1/1/2021,Electricty,Dalarnas län,15
Rättvik,2031,1/1/2021,Ethanol,Dalarnas län,13
Rättvik,2031,1/1/2021,Gas,Dalarnas län,36
Rättvik,2031,1/1/2021,NG,Dalarnas län,0
Rättvik,2031,1/1/2021,Plug-in hybrids,Dalarnas län,20
Orsa,2034,1/1/2013,Diesel,Dalarnas län,40
Orsa,2034,1/1/2013,Electric hybrids,Dalarnas län,1
Orsa,2034,1/1/2013,Electricty,Dalarnas län,0
Orsa,2034,1/1/2013,Ethanol,Dalarnas län,1
Orsa,2034,1/1/2013,Gas,Dalarnas län,34
Orsa,2034,1/1/2013,NG,Dalarnas län,0
Orsa,2034,1/1/2013,Plug-in hybrids,Dalarnas län,0
Orsa,2034,1/1/2014,Diesel,Dalarnas län,64
Orsa,2034,1/1/2014,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2014,Electricty,Dalarnas län,0
Orsa,2034,1/1/2014,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2014,Gas,Dalarnas län,48
Orsa,2034,1/1/2014,NG,Dalarnas län,0
Orsa,2034,1/1/2014,Plug-in hybrids,Dalarnas län,2
Orsa,2034,1/1/2015,Diesel,Dalarnas län,63
Orsa,2034,1/1/2015,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2015,Electricty,Dalarnas län,1
Orsa,2034,1/1/2015,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2015,Gas,Dalarnas län,50
Orsa,2034,1/1/2015,NG,Dalarnas län,0
Orsa,2034,1/1/2015,Plug-in hybrids,Dalarnas län,0
Orsa,2034,1/1/2016,Diesel,Dalarnas län,57
Orsa,2034,1/1/2016,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2016,Electricty,Dalarnas län,0
Orsa,2034,1/1/2016,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2016,Gas,Dalarnas län,48
Orsa,2034,1/1/2016,NG,Dalarnas län,0
Orsa,2034,1/1/2016,Plug-in hybrids,Dalarnas län,0
Orsa,2034,1/1/2017,Diesel,Dalarnas län,62
Orsa,2034,1/1/2017,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2017,Electricty,Dalarnas län,0
Orsa,2034,1/1/2017,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2017,Gas,Dalarnas län,46
Orsa,2034,1/1/2017,NG,Dalarnas län,0
Orsa,2034,1/1/2017,Plug-in hybrids,Dalarnas län,0
Orsa,2034,1/1/2018,Diesel,Dalarnas län,41
Orsa,2034,1/1/2018,Electric hybrids,Dalarnas län,1
Orsa,2034,1/1/2018,Electricty,Dalarnas län,1
Orsa,2034,1/1/2018,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2018,Gas,Dalarnas län,60
Orsa,2034,1/1/2018,NG,Dalarnas län,0
Orsa,2034,1/1/2018,Plug-in hybrids,Dalarnas län,1
Orsa,2034,1/1/2019,Diesel,Dalarnas län,36
Orsa,2034,1/1/2019,Electric hybrids,Dalarnas län,4
Orsa,2034,1/1/2019,Electricty,Dalarnas län,3
Orsa,2034,1/1/2019,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2019,Gas,Dalarnas län,39
Orsa,2034,1/1/2019,NG,Dalarnas län,0
Orsa,2034,1/1/2019,Plug-in hybrids,Dalarnas län,1
Orsa,2034,1/1/2020,Diesel,Dalarnas län,27
Orsa,2034,1/1/2020,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2020,Electricty,Dalarnas län,5
Orsa,2034,1/1/2020,Ethanol,Dalarnas län,0
Orsa,2034,1/1/2020,Gas,Dalarnas län,44
Orsa,2034,1/1/2020,NG,Dalarnas län,0
Orsa,2034,1/1/2020,Plug-in hybrids,Dalarnas län,8
Orsa,2034,1/1/2021,Diesel,Dalarnas län,25
Orsa,2034,1/1/2021,Electric hybrids,Dalarnas län,0
Orsa,2034,1/1/2021,Electricty,Dalarnas län,9
Orsa,2034,1/1/2021,Ethanol,Dalarnas län,5
Orsa,2034,1/1/2021,Gas,Dalarnas län,27
Orsa,2034,1/1/2021,NG,Dalarnas län,0
Orsa,2034,1/1/2021,Plug-in hybrids,Dalarnas län,13
Älvdalen,2039,1/1/2013,Diesel,Dalarnas län,36
Älvdalen,2039,1/1/2013,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2013,Electricty,Dalarnas län,0
Älvdalen,2039,1/1/2013,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2013,Gas,Dalarnas län,43
Älvdalen,2039,1/1/2013,NG,Dalarnas län,0
Älvdalen,2039,1/1/2013,Plug-in hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2014,Diesel,Dalarnas län,61
Älvdalen,2039,1/1/2014,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2014,Electricty,Dalarnas län,0
Älvdalen,2039,1/1/2014,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2014,Gas,Dalarnas län,50
Älvdalen,2039,1/1/2014,NG,Dalarnas län,0
Älvdalen,2039,1/1/2014,Plug-in hybrids,Dalarnas län,2
Älvdalen,2039,1/1/2015,Diesel,Dalarnas län,80
Älvdalen,2039,1/1/2015,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2015,Electricty,Dalarnas län,0
Älvdalen,2039,1/1/2015,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2015,Gas,Dalarnas län,31
Älvdalen,2039,1/1/2015,NG,Dalarnas län,0
Älvdalen,2039,1/1/2015,Plug-in hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2016,Diesel,Dalarnas län,55
Älvdalen,2039,1/1/2016,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2016,Electricty,Dalarnas län,0
Älvdalen,2039,1/1/2016,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2016,Gas,Dalarnas län,44
Älvdalen,2039,1/1/2016,NG,Dalarnas län,0
Älvdalen,2039,1/1/2016,Plug-in hybrids,Dalarnas län,1
Älvdalen,2039,1/1/2017,Diesel,Dalarnas län,56
Älvdalen,2039,1/1/2017,Electric hybrids,Dalarnas län,1
Älvdalen,2039,1/1/2017,Electricty,Dalarnas län,2
Älvdalen,2039,1/1/2017,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2017,Gas,Dalarnas län,31
Älvdalen,2039,1/1/2017,NG,Dalarnas län,0
Älvdalen,2039,1/1/2017,Plug-in hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2018,Diesel,Dalarnas län,49
Älvdalen,2039,1/1/2018,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2018,Electricty,Dalarnas län,0
Älvdalen,2039,1/1/2018,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2018,Gas,Dalarnas län,42
Älvdalen,2039,1/1/2018,NG,Dalarnas län,0
Älvdalen,2039,1/1/2018,Plug-in hybrids,Dalarnas län,1
Älvdalen,2039,1/1/2019,Diesel,Dalarnas län,43
Älvdalen,2039,1/1/2019,Electric hybrids,Dalarnas län,7
Älvdalen,2039,1/1/2019,Electricty,Dalarnas län,2
Älvdalen,2039,1/1/2019,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2019,Gas,Dalarnas län,27
Älvdalen,2039,1/1/2019,NG,Dalarnas län,0
Älvdalen,2039,1/1/2019,Plug-in hybrids,Dalarnas län,4
Älvdalen,2039,1/1/2020,Diesel,Dalarnas län,19
Älvdalen,2039,1/1/2020,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2020,Electricty,Dalarnas län,2
Älvdalen,2039,1/1/2020,Ethanol,Dalarnas län,0
Älvdalen,2039,1/1/2020,Gas,Dalarnas län,22
Älvdalen,2039,1/1/2020,NG,Dalarnas län,0
Älvdalen,2039,1/1/2020,Plug-in hybrids,Dalarnas län,5
Älvdalen,2039,1/1/2021,Diesel,Dalarnas län,28
Älvdalen,2039,1/1/2021,Electric hybrids,Dalarnas län,0
Älvdalen,2039,1/1/2021,Electricty,Dalarnas län,9
Älvdalen,2039,1/1/2021,Ethanol,Dalarnas län,1
Älvdalen,2039,1/1/2021,Gas,Dalarnas län,15
Älvdalen,2039,1/1/2021,NG,Dalarnas län,0
Älvdalen,2039,1/1/2021,Plug-in hybrids,Dalarnas län,8
Smedjebacken,2061,1/1/2013,Diesel,Dalarnas län,91
Smedjebacken,2061,1/1/2013,Electric hybrids,Dalarnas län,0
Smedjebacken,2061,1/1/2013,Electricty,Dalarnas län,1
Smedjebacken,2061,1/1/2013,Ethanol,Dalarnas län,1
Smedjebacken,2061,1/1/2013,Gas,Dalarnas län,88
Smedjebacken,2061,1/1/2013,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2013,Plug-in hybrids,Dalarnas län,0
Smedjebacken,2061,1/1/2014,Diesel,Dalarnas län,126
Smedjebacken,2061,1/1/2014,Electric hybrids,Dalarnas län,2
Smedjebacken,2061,1/1/2014,Electricty,Dalarnas län,0
Smedjebacken,2061,1/1/2014,Ethanol,Dalarnas län,1
Smedjebacken,2061,1/1/2014,Gas,Dalarnas län,73
Smedjebacken,2061,1/1/2014,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2014,Plug-in hybrids,Dalarnas län,0
Smedjebacken,2061,1/1/2015,Diesel,Dalarnas län,99
Smedjebacken,2061,1/1/2015,Electric hybrids,Dalarnas län,1
Smedjebacken,2061,1/1/2015,Electricty,Dalarnas län,2
Smedjebacken,2061,1/1/2015,Ethanol,Dalarnas län,0
Smedjebacken,2061,1/1/2015,Gas,Dalarnas län,113
Smedjebacken,2061,1/1/2015,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2015,Plug-in hybrids,Dalarnas län,1
Smedjebacken,2061,1/1/2016,Diesel,Dalarnas län,115
Smedjebacken,2061,1/1/2016,Electric hybrids,Dalarnas län,3
Smedjebacken,2061,1/1/2016,Electricty,Dalarnas län,0
Smedjebacken,2061,1/1/2016,Ethanol,Dalarnas län,0
Smedjebacken,2061,1/1/2016,Gas,Dalarnas län,85
Smedjebacken,2061,1/1/2016,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2016,Plug-in hybrids,Dalarnas län,1
Smedjebacken,2061,1/1/2017,Diesel,Dalarnas län,97
Smedjebacken,2061,1/1/2017,Electric hybrids,Dalarnas län,3
Smedjebacken,2061,1/1/2017,Electricty,Dalarnas län,5
Smedjebacken,2061,1/1/2017,Ethanol,Dalarnas län,12
Smedjebacken,2061,1/1/2017,Gas,Dalarnas län,87
Smedjebacken,2061,1/1/2017,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2017,Plug-in hybrids,Dalarnas län,3
Smedjebacken,2061,1/1/2018,Diesel,Dalarnas län,51
Smedjebacken,2061,1/1/2018,Electric hybrids,Dalarnas län,6
Smedjebacken,2061,1/1/2018,Electricty,Dalarnas län,2
Smedjebacken,2061,1/1/2018,Ethanol,Dalarnas län,0
Smedjebacken,2061,1/1/2018,Gas,Dalarnas län,83
Smedjebacken,2061,1/1/2018,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2018,Plug-in hybrids,Dalarnas län,6
Smedjebacken,2061,1/1/2019,Diesel,Dalarnas län,68
Smedjebacken,2061,1/1/2019,Electric hybrids,Dalarnas län,14
Smedjebacken,2061,1/1/2019,Electricty,Dalarnas län,8
Smedjebacken,2061,1/1/2019,Ethanol,Dalarnas län,1
Smedjebacken,2061,1/1/2019,Gas,Dalarnas län,105
Smedjebacken,2061,1/1/2019,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2019,Plug-in hybrids,Dalarnas län,2
Smedjebacken,2061,1/1/2020,Diesel,Dalarnas län,43
Smedjebacken,2061,1/1/2020,Electric hybrids,Dalarnas län,4
Smedjebacken,2061,1/1/2020,Electricty,Dalarnas län,14
Smedjebacken,2061,1/1/2020,Ethanol,Dalarnas län,0
Smedjebacken,2061,1/1/2020,Gas,Dalarnas län,56
Smedjebacken,2061,1/1/2020,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2020,Plug-in hybrids,Dalarnas län,23
Smedjebacken,2061,1/1/2021,Diesel,Dalarnas län,33
Smedjebacken,2061,1/1/2021,Electric hybrids,Dalarnas län,4
Smedjebacken,2061,1/1/2021,Electricty,Dalarnas län,23
Smedjebacken,2061,1/1/2021,Ethanol,Dalarnas län,1
Smedjebacken,2061,1/1/2021,Gas,Dalarnas län,50
Smedjebacken,2061,1/1/2021,NG,Dalarnas län,0
Smedjebacken,2061,1/1/2021,Plug-in hybrids,Dalarnas län,30
Mora,2062,1/1/2013,Diesel,Dalarnas län,335
Mora,2062,1/1/2013,Electric hybrids,Dalarnas län,1
Mora,2062,1/1/2013,Electricty,Dalarnas län,3
Mora,2062,1/1/2013,Ethanol,Dalarnas län,7
Mora,2062,1/1/2013,Gas,Dalarnas län,213
Mora,2062,1/1/2013,NG,Dalarnas län,0
Mora,2062,1/1/2013,Plug-in hybrids,Dalarnas län,1
Mora,2062,1/1/2014,Diesel,Dalarnas län,322
Mora,2062,1/1/2014,Electric hybrids,Dalarnas län,1
Mora,2062,1/1/2014,Electricty,Dalarnas län,1
Mora,2062,1/1/2014,Ethanol,Dalarnas län,3
Mora,2062,1/1/2014,Gas,Dalarnas län,213
Mora,2062,1/1/2014,NG,Dalarnas län,0
Mora,2062,1/1/2014,Plug-in hybrids,Dalarnas län,0
Mora,2062,1/1/2015,Diesel,Dalarnas län,429
Mora,2062,1/1/2015,Electric hybrids,Dalarnas län,2
Mora,2062,1/1/2015,Electricty,Dalarnas län,3
Mora,2062,1/1/2015,Ethanol,Dalarnas län,1
Mora,2062,1/1/2015,Gas,Dalarnas län,251
Mora,2062,1/1/2015,NG,Dalarnas län,0
Mora,2062,1/1/2015,Plug-in hybrids,Dalarnas län,2
Mora,2062,1/1/2016,Diesel,Dalarnas län,463
Mora,2062,1/1/2016,Electric hybrids,Dalarnas län,4
Mora,2062,1/1/2016,Electricty,Dalarnas län,2
Mora,2062,1/1/2016,Ethanol,Dalarnas län,0
Mora,2062,1/1/2016,Gas,Dalarnas län,311
Mora,2062,1/1/2016,NG,Dalarnas län,0
Mora,2062,1/1/2016,Plug-in hybrids,Dalarnas län,7
Mora,2062,1/1/2017,Diesel,Dalarnas län,419
Mora,2062,1/1/2017,Electric hybrids,Dalarnas län,9
Mora,2062,1/1/2017,Electricty,Dalarnas län,6
Mora,2062,1/1/2017,Ethanol,Dalarnas län,0
Mora,2062,1/1/2017,Gas,Dalarnas län,299
Mora,2062,1/1/2017,NG,Dalarnas län,0
Mora,2062,1/1/2017,Plug-in hybrids,Dalarnas län,16
Mora,2062,1/1/2018,Diesel,Dalarnas län,314
Mora,2062,1/1/2018,Electric hybrids,Dalarnas län,8
Mora,2062,1/1/2018,Electricty,Dalarnas län,2
Mora,2062,1/1/2018,Ethanol,Dalarnas län,0
Mora,2062,1/1/2018,Gas,Dalarnas län,319
Mora,2062,1/1/2018,NG,Dalarnas län,5
Mora,2062,1/1/2018,Plug-in hybrids,Dalarnas län,17
Mora,2062,1/1/2019,Diesel,Dalarnas län,237
Mora,2062,1/1/2019,Electric hybrids,Dalarnas län,26
Mora,2062,1/1/2019,Electricty,Dalarnas län,9
Mora,2062,1/1/2019,Ethanol,Dalarnas län,7
Mora,2062,1/1/2019,Gas,Dalarnas län,272
Mora,2062,1/1/2019,NG,Dalarnas län,0
Mora,2062,1/1/2019,Plug-in hybrids,Dalarnas län,16
Mora,2062,1/1/2020,Diesel,Dalarnas län,165
Mora,2062,1/1/2020,Electric hybrids,Dalarnas län,5
Mora,2062,1/1/2020,Electricty,Dalarnas län,27
Mora,2062,1/1/2020,Ethanol,Dalarnas län,0
Mora,2062,1/1/2020,Gas,Dalarnas län,126
Mora,2062,1/1/2020,NG,Dalarnas län,0
Mora,2062,1/1/2020,Plug-in hybrids,Dalarnas län,67
Mora,2062,1/1/2021,Diesel,Dalarnas län,111
Mora,2062,1/1/2021,Electric hybrids,Dalarnas län,7
Mora,2062,1/1/2021,Electricty,Dalarnas län,54
Mora,2062,1/1/2021,Ethanol,Dalarnas län,4
Mora,2062,1/1/2021,Gas,Dalarnas län,127
Mora,2062,1/1/2021,NG,Dalarnas län,0
Mora,2062,1/1/2021,Plug-in hybrids,Dalarnas län,81
Falun,2080,1/1/2013,Diesel,Dalarnas län,841
Falun,2080,1/1/2013,Electric hybrids,Dalarnas län,14
Falun,2080,1/1/2013,Electricty,Dalarnas län,3
Falun,2080,1/1/2013,Ethanol,Dalarnas län,15
Falun,2080,1/1/2013,Gas,Dalarnas län,448
Falun,2080,1/1/2013,NG,Dalarnas län,2
Falun,2080,1/1/2013,Plug-in hybrids,Dalarnas län,5
Falun,2080,1/1/2014,Diesel,Dalarnas län,1074
Falun,2080,1/1/2014,Electric hybrids,Dalarnas län,33
Falun,2080,1/1/2014,Electricty,Dalarnas län,21
Falun,2080,1/1/2014,Ethanol,Dalarnas län,5
Falun,2080,1/1/2014,Gas,Dalarnas län,520
Falun,2080,1/1/2014,NG,Dalarnas län,2
Falun,2080,1/1/2014,Plug-in hybrids,Dalarnas län,21
Falun,2080,1/1/2015,Diesel,Dalarnas län,1069
Falun,2080,1/1/2015,Electric hybrids,Dalarnas län,36
Falun,2080,1/1/2015,Electricty,Dalarnas län,17
Falun,2080,1/1/2015,Ethanol,Dalarnas län,2
Falun,2080,1/1/2015,Gas,Dalarnas län,561
Falun,2080,1/1/2015,NG,Dalarnas län,0
Falun,2080,1/1/2015,Plug-in hybrids,Dalarnas län,13
Falun,2080,1/1/2016,Diesel,Dalarnas län,926
Falun,2080,1/1/2016,Electric hybrids,Dalarnas län,57
Falun,2080,1/1/2016,Electricty,Dalarnas län,7
Falun,2080,1/1/2016,Ethanol,Dalarnas län,1
Falun,2080,1/1/2016,Gas,Dalarnas län,624
Falun,2080,1/1/2016,NG,Dalarnas län,0
Falun,2080,1/1/2016,Plug-in hybrids,Dalarnas län,40
Falun,2080,1/1/2017,Diesel,Dalarnas län,832
Falun,2080,1/1/2017,Electric hybrids,Dalarnas län,126
Falun,2080,1/1/2017,Electricty,Dalarnas län,16
Falun,2080,1/1/2017,Ethanol,Dalarnas län,9
Falun,2080,1/1/2017,Gas,Dalarnas län,739
Falun,2080,1/1/2017,NG,Dalarnas län,0
Falun,2080,1/1/2017,Plug-in hybrids,Dalarnas län,43
Falun,2080,1/1/2018,Diesel,Dalarnas län,661
Falun,2080,1/1/2018,Electric hybrids,Dalarnas län,220
Falun,2080,1/1/2018,Electricty,Dalarnas län,30
Falun,2080,1/1/2018,Ethanol,Dalarnas län,0
Falun,2080,1/1/2018,Gas,Dalarnas län,873
Falun,2080,1/1/2018,NG,Dalarnas län,0
Falun,2080,1/1/2018,Plug-in hybrids,Dalarnas län,76
Falun,2080,1/1/2019,Diesel,Dalarnas län,586
Falun,2080,1/1/2019,Electric hybrids,Dalarnas län,235
Falun,2080,1/1/2019,Electricty,Dalarnas län,55
Falun,2080,1/1/2019,Ethanol,Dalarnas län,9
Falun,2080,1/1/2019,Gas,Dalarnas län,856
Falun,2080,1/1/2019,NG,Dalarnas län,11
Falun,2080,1/1/2019,Plug-in hybrids,Dalarnas län,94
Falun,2080,1/1/2020,Diesel,Dalarnas län,309
Falun,2080,1/1/2020,Electric hybrids,Dalarnas län,134
Falun,2080,1/1/2020,Electricty,Dalarnas län,108
Falun,2080,1/1/2020,Ethanol,Dalarnas län,0
Falun,2080,1/1/2020,Gas,Dalarnas län,396
Falun,2080,1/1/2020,NG,Dalarnas län,3
Falun,2080,1/1/2020,Plug-in hybrids,Dalarnas län,206
Falun,2080,1/1/2021,Diesel,Dalarnas län,214
Falun,2080,1/1/2021,Electric hybrids,Dalarnas län,166
Falun,2080,1/1/2021,Electricty,Dalarnas län,236
Falun,2080,1/1/2021,Ethanol,Dalarnas län,8
Falun,2080,1/1/2021,Gas,Dalarnas län,364
Falun,2080,1/1/2021,NG,Dalarnas län,1
Falun,2080,1/1/2021,Plug-in hybrids,Dalarnas län,299
Borlänge,2081,1/1/2013,Diesel,Dalarnas län,770
Borlänge,2081,1/1/2013,Electric hybrids,Dalarnas län,9
Borlänge,2081,1/1/2013,Electricty,Dalarnas län,1
Borlänge,2081,1/1/2013,Ethanol,Dalarnas län,20
Borlänge,2081,1/1/2013,Gas,Dalarnas län,412
Borlänge,2081,1/1/2013,NG,Dalarnas län,0
Borlänge,2081,1/1/2013,Plug-in hybrids,Dalarnas län,3
Borlänge,2081,1/1/2014,Diesel,Dalarnas län,924
Borlänge,2081,1/1/2014,Electric hybrids,Dalarnas län,19
Borlänge,2081,1/1/2014,Electricty,Dalarnas län,1
Borlänge,2081,1/1/2014,Ethanol,Dalarnas län,12
Borlänge,2081,1/1/2014,Gas,Dalarnas län,448
Borlänge,2081,1/1/2014,NG,Dalarnas län,1
Borlänge,2081,1/1/2014,Plug-in hybrids,Dalarnas län,3
Borlänge,2081,1/1/2015,Diesel,Dalarnas län,1148
Borlänge,2081,1/1/2015,Electric hybrids,Dalarnas län,25
Borlänge,2081,1/1/2015,Electricty,Dalarnas län,4
Borlänge,2081,1/1/2015,Ethanol,Dalarnas län,7
Borlänge,2081,1/1/2015,Gas,Dalarnas län,543
Borlänge,2081,1/1/2015,NG,Dalarnas län,5
Borlänge,2081,1/1/2015,Plug-in hybrids,Dalarnas län,5
Borlänge,2081,1/1/2016,Diesel,Dalarnas län,1084
Borlänge,2081,1/1/2016,Electric hybrids,Dalarnas län,42
Borlänge,2081,1/1/2016,Electricty,Dalarnas län,5
Borlänge,2081,1/1/2016,Ethanol,Dalarnas län,0
Borlänge,2081,1/1/2016,Gas,Dalarnas län,686
Borlänge,2081,1/1/2016,NG,Dalarnas län,2
Borlänge,2081,1/1/2016,Plug-in hybrids,Dalarnas län,17
Borlänge,2081,1/1/2017,Diesel,Dalarnas län,926
Borlänge,2081,1/1/2017,Electric hybrids,Dalarnas län,114
Borlänge,2081,1/1/2017,Electricty,Dalarnas län,11
Borlänge,2081,1/1/2017,Ethanol,Dalarnas län,1
Borlänge,2081,1/1/2017,Gas,Dalarnas län,644
Borlänge,2081,1/1/2017,NG,Dalarnas län,6
Borlänge,2081,1/1/2017,Plug-in hybrids,Dalarnas län,29
Borlänge,2081,1/1/2018,Diesel,Dalarnas län,703
Borlänge,2081,1/1/2018,Electric hybrids,Dalarnas län,160
Borlänge,2081,1/1/2018,Electricty,Dalarnas län,14
Borlänge,2081,1/1/2018,Ethanol,Dalarnas län,1
Borlänge,2081,1/1/2018,Gas,Dalarnas län,748
Borlänge,2081,1/1/2018,NG,Dalarnas län,7
Borlänge,2081,1/1/2018,Plug-in hybrids,Dalarnas län,44
Borlänge,2081,1/1/2019,Diesel,Dalarnas län,669
Borlänge,2081,1/1/2019,Electric hybrids,Dalarnas län,248
Borlänge,2081,1/1/2019,Electricty,Dalarnas län,40
Borlänge,2081,1/1/2019,Ethanol,Dalarnas län,0
Borlänge,2081,1/1/2019,Gas,Dalarnas län,593
Borlänge,2081,1/1/2019,NG,Dalarnas län,94
Borlänge,2081,1/1/2019,Plug-in hybrids,Dalarnas län,48
Borlänge,2081,1/1/2020,Diesel,Dalarnas län,458
Borlänge,2081,1/1/2020,Electric hybrids,Dalarnas län,103
Borlänge,2081,1/1/2020,Electricty,Dalarnas län,75
Borlänge,2081,1/1/2020,Ethanol,Dalarnas län,0
Borlänge,2081,1/1/2020,Gas,Dalarnas län,395
Borlänge,2081,1/1/2020,NG,Dalarnas län,22
Borlänge,2081,1/1/2020,Plug-in hybrids,Dalarnas län,189
Borlänge,2081,1/1/2021,Diesel,Dalarnas län,345
Borlänge,2081,1/1/2021,Electric hybrids,Dalarnas län,108
Borlänge,2081,1/1/2021,Electricty,Dalarnas län,163
Borlänge,2081,1/1/2021,Ethanol,Dalarnas län,4
Borlänge,2081,1/1/2021,Gas,Dalarnas län,385
Borlänge,2081,1/1/2021,NG,Dalarnas län,1
Borlänge,2081,1/1/2021,Plug-in hybrids,Dalarnas län,271
Säter,2082,1/1/2013,Diesel,Dalarnas län,75
Säter,2082,1/1/2013,Electric hybrids,Dalarnas län,1
Säter,2082,1/1/2013,Electricty,Dalarnas län,0
Säter,2082,1/1/2013,Ethanol,Dalarnas län,9
Säter,2082,1/1/2013,Gas,Dalarnas län,54
Säter,2082,1/1/2013,NG,Dalarnas län,0
Säter,2082,1/1/2013,Plug-in hybrids,Dalarnas län,0
Säter,2082,1/1/2014,Diesel,Dalarnas län,85
Säter,2082,1/1/2014,Electric hybrids,Dalarnas län,2
Säter,2082,1/1/2014,Electricty,Dalarnas län,0
Säter,2082,1/1/2014,Ethanol,Dalarnas län,0
Säter,2082,1/1/2014,Gas,Dalarnas län,58
Säter,2082,1/1/2014,NG,Dalarnas län,0
Säter,2082,1/1/2014,Plug-in hybrids,Dalarnas län,0
Säter,2082,1/1/2015,Diesel,Dalarnas län,106
Säter,2082,1/1/2015,Electric hybrids,Dalarnas län,2
Säter,2082,1/1/2015,Electricty,Dalarnas län,2
Säter,2082,1/1/2015,Ethanol,Dalarnas län,0
Säter,2082,1/1/2015,Gas,Dalarnas län,77
Säter,2082,1/1/2015,NG,Dalarnas län,0
Säter,2082,1/1/2015,Plug-in hybrids,Dalarnas län,2
Säter,2082,1/1/2016,Diesel,Dalarnas län,97
Säter,2082,1/1/2016,Electric hybrids,Dalarnas län,8
Säter,2082,1/1/2016,Electricty,Dalarnas län,1
Säter,2082,1/1/2016,Ethanol,Dalarnas län,0
Säter,2082,1/1/2016,Gas,Dalarnas län,74
Säter,2082,1/1/2016,NG,Dalarnas län,0
Säter,2082,1/1/2016,Plug-in hybrids,Dalarnas län,2
Säter,2082,1/1/2017,Diesel,Dalarnas län,90
Säter,2082,1/1/2017,Electric hybrids,Dalarnas län,8
